QSO3_SC_A,QSO3_SC_R,QSO3_SC_N,QSO3_SC_D,QSO3_SC_C,QSO3_SC_Q,QSO3_SC_E,QSO3_SC_G,QSO3_SC_H,QSO3_SC_I,QSO3_SC_L,QSO3_SC_K,QSO3_SC_M,QSO3_SC_F,QSO3_SC_P,QSO3_SC_S,QSO3_SC_T,QSO3_SC_W,QSO3_SC_Y,QSO3_SC_V,QSO3_G_A,QSO3_G_R,QSO3_G_N,QSO3_G_D,QSO3_G_C,QSO3_G_Q,QSO3_G_E,QSO3_G_G,QSO3_G_H,QSO3_G_I,QSO3_G_L,QSO3_G_K,QSO3_G_M,QSO3_G_F,QSO3_G_P,QSO3_G_S,QSO3_G_T,QSO3_G_W,QSO3_G_Y,QSO3_G_V,QSO3_SC1,QSO3_SC2,QSO3_SC3,QSO3_G1,QSO3_G2,QSO3_G3
0.415,0.0,0.415,0.83,0.415,0.83,0.83,0.0,0.0,0.415,0.0,0.0,0.0,0.0,0.0,0.415,0.415,0.0,0.83,0.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2108,0.2238,0.1504,0.2108,0.2238,0.1504
0.4945,0.0,0.4945,0.4945,0.0,0.9889,0.0,0.0,0.0,0.4945,3.9558,0.0,0.0,0.4945,0.0,0.0,0.4945,1.4834,0.0,0.4945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.1666,0.1884,0.1506,0.1666,0.1884,0.1506
0.0,1.0913,0.5457,0.5457,0.0,0.2728,0.8185,0.0,0.2728,0.0,0.2728,0.0,0.0,0.5457,0.0,0.0,0.0,0.0,0.5457,0.5457,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2754,0.274,0.1778,0.2754,0.274,0.1778
0.2841,0.8522,0.2841,0.2841,0.2841,1.4203,0.5681,0.2841,0.0,0.0,0.8522,0.0,0.0,0.0,0.0,0.2841,0.0,0.2841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1991,0.2395,0.2773,0.1991,0.2395,0.2773
1.7755,0.0,0.0,0.0,0.4439,0.4439,0.8877,0.0,0.0,0.8877,2.2194,0.0,0.8877,0.0,0.0,0.4439,0.4439,0.4439,0.4439,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2075,0.1722,0.1765,0.2075,0.1722,0.1765
0.7721,0.0,0.0,0.386,0.0,0.0,0.386,0.7721,0.0,0.386,0.0,1.1581,0.0,0.0,0.0,0.386,0.7721,0.0,0.7721,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.2068,0.2695,0.1376,0.2068,0.2695,0.1376
0.7374,0.3687,0.3687,1.1061,0.0,0.0,0.7374,0.0,0.0,0.3687,0.0,0.0,0.0,0.0,0.3687,0.3687,0.3687,0.3687,0.0,0.3687,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2117,0.2072,0.2125,0.2117,0.2072,0.2125
0.366,0.366,0.0,0.0,0.0,0.366,0.366,0.7319,0.0,1.0979,1.8298,0.0,0.366,0.0,0.0,0.0,0.366,1.0979,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.2118,0.206,0.2162,0.2118,0.206,0.2162
0.0,0.0,0.0,0.7678,0.0,0.7678,0.0,0.7678,0.0,0.3839,0.7678,0.7678,0.0,0.3839,0.0,0.0,0.3839,0.0,0.0,0.7678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2483,0.2371,0.1307,0.2483,0.2371,0.1307
0.7099,0.7099,1.0648,0.0,0.3549,0.3549,0.3549,0.3549,0.0,1.0648,0.3549,0.3549,0.0,0.3549,0.7099,0.3549,0.0,0.0,0.7099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2382,0.229,0.1779,0.2382,0.229,0.1779
0.532,0.0,0.532,0.0,0.0,0.532,0.0,0.532,0.0,0.532,1.596,1.064,0.0,0.0,1.064,0.0,0.532,0.0,0.0,1.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.1389,0.1924,0.1367,0.1389,0.1924,0.1367
0.0,0.0,0.824,0.824,0.412,0.412,0.0,1.236,0.0,0.824,0.412,0.0,0.0,0.412,0.0,0.412,0.0,0.0,0.824,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2262,0.1767,0.185,0.2262,0.1767,0.185
0.4355,0.4355,0.0,0.0,0.0,0.4355,0.4355,0.8709,0.4355,0.0,1.3064,0.0,0.0,0.0,0.8709,0.8709,0.4355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.1988,0.1932,0.1725,0.1988,0.1932,0.1725
0.7052,0.3526,1.0577,0.7052,0.3526,0.0,0.0,0.0,0.0,0.0,0.3526,0.0,0.0,0.3526,0.3526,1.0577,0.3526,0.3526,0.7052,0.7052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2279,0.2066,0.2129,0.2279,0.2066,0.2129
0.0,0.0,1.2275,1.2275,0.0,0.6137,0.6137,0.0,0.0,1.2275,0.0,0.6137,0.0,0.0,0.0,0.0,0.6137,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2642,0.1941,0.2348,0.2642,0.1941,0.2348
0.415,0.0,0.0,0.0,0.0,0.8301,0.8301,0.0,0.0,0.8301,0.415,0.415,0.0,0.415,0.415,0.8301,0.0,0.0,0.415,0.8301,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.2253,0.2344,0.1252,0.2253,0.2344,0.1252
0.0,0.7137,0.3568,1.0705,0.0,0.0,0.3568,0.0,0.3568,0.3568,0.3568,0.3568,0.0,0.3568,0.3568,0.3568,0.0,0.0,0.0,0.3568,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2011,0.1931,0.2489,0.2011,0.1931,0.2489
2.0461,0.0,1.0231,0.0,0.5115,0.0,0.5115,1.0231,0.5115,0.5115,0.0,0.0,0.0,0.0,0.5115,0.0,0.0,0.0,0.5115,0.5115,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1828,0.1463,0.1594,0.1828,0.1463,0.1594
0.3683,0.0,1.1048,0.7365,0.0,0.0,0.0,0.3683,0.3683,0.3683,1.1048,0.3683,0.0,0.0,0.0,0.3683,0.7365,0.0,0.3683,0.3683,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236,0.2187,0.1771,0.236,0.2187,0.1771
0.0,0.6721,0.0,0.3361,0.0,0.3361,0.3361,0.3361,0.0,1.0082,0.0,1.0082,0.0,0.6721,0.0,0.0,0.0,0.0,0.0,0.3361,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.2508,0.263,0.1501,0.2508,0.263,0.1501
0.0,0.0,0.0,0.4198,0.4198,0.0,1.2593,0.4198,0.0,0.0,0.0,1.2593,0.0,0.0,0.0,0.8395,0.4198,0.0,0.0,0.8395,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.1965,0.1691,0.2147,0.1965,0.1691,0.2147
1.1249,0.0,0.375,1.1249,0.0,0.375,0.0,0.0,0.375,0.375,0.375,0.375,0.0,0.0,0.0,0.375,0.0,0.0,0.375,0.7499,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2441,0.2341,0.1469,0.2441,0.2341,0.1469
0.0,0.0,1.0559,0.0,0.0,0.0,0.0,0.0,0.5279,1.5838,1.0559,0.5279,0.5279,0.0,0.0,0.0,0.5279,0.0,0.0,0.5279,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1772,0.1546,0.1403,0.1772,0.1546,0.1403
0.3896,0.0,0.7793,0.0,0.0,0.0,0.7793,1.1689,0.0,0.3896,0.0,0.3896,0.0,0.7793,0.0,0.3896,0.0,0.0,0.0,0.7793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211,0.1975,0.2019,0.211,0.1975,0.2019
0.0,0.5592,0.2796,0.5592,0.0,0.0,0.2796,0.0,0.0,0.5592,0.5592,0.8388,0.5592,0.2796,0.0,0.0,0.2796,0.0,0.5592,0.2796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2438,0.281,0.1956,0.2438,0.281,0.1956
1.6739,0.0,0.0,0.4185,0.0,0.0,0.0,1.2554,0.4185,0.0,0.4185,0.4185,0.4185,0.4185,0.0,0.4185,0.4185,0.0,0.4185,0.837,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252,0.1615,0.1681,0.252,0.1615,0.1681
1.3075,0.0,0.6537,0.0,0.6537,0.0,0.0,0.6537,0.0,1.9612,5.8836,0.0,0.6537,0.0,0.0,0.0,0.6537,0.6537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1489,0.1215,0.0759,0.1489,0.1215,0.0759
0.3229,0.3229,0.9686,0.0,0.0,0.9686,0.6458,0.6458,0.0,0.6458,1.6144,0.3229,0.3229,0.0,0.0,1.2915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.2741,0.2233,0.1797,0.2741,0.2233,0.1797
0.4826,0.4826,0.0,0.0,0.0,0.9653,0.4826,0.4826,0.0,0.4826,0.9653,0.0,0.0,0.4826,0.4826,0.0,1.4479,0.0,0.0,0.4826,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.2369,0.1569,0.1235,0.2369,0.1569,0.1235
0.3705,0.741,0.3705,0.3705,0.0,0.3705,0.0,0.0,0.3705,0.741,0.741,0.741,0.0,0.0,0.3705,0.0,0.3705,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215,0.2138,0.2007,0.215,0.2138,0.2007
0.3759,0.0,0.3759,0.3759,0.3759,0.0,0.3759,0.0,0.0,0.3759,0.7519,1.1278,0.0,0.0,0.0,0.0,0.7519,0.3759,0.3759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2594,0.1929,0.1718,0.2594,0.1929,0.1718
0.7066,0.3533,0.3533,0.0,0.0,0.0,1.4131,0.0,0.0,0.3533,0.7066,0.3533,0.0,0.0,0.0,0.0,0.3533,0.0,0.0,0.7066,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.2829,0.1571,0.2068,0.2829,0.1571,0.2068
0.3465,0.0,1.7324,0.0,0.0,0.0,1.0395,0.693,0.0,0.3465,0.0,0.693,0.0,0.3465,0.0,0.693,0.3465,0.0,0.3465,0.3465,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2505,0.1888,0.2142,0.2505,0.1888,0.2142
1.2494,0.0,0.0,1.2494,0.8329,0.0,0.4165,1.2494,0.0,1.2494,0.4165,0.0,0.0,0.0,0.0,0.4165,0.0,0.0,0.4165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1752,0.2092,0.1992,0.1752,0.2092,0.1992
0.2952,0.8857,0.0,0.5905,0.0,0.2952,0.5905,0.5905,0.0,0.0,0.0,0.2952,0.0,0.8857,0.0,0.5905,0.2952,0.0,0.2952,0.2952,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.3165,0.1497,0.2385,0.3165,0.1497,0.2385
4.8231,0.0,1.2058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6029,0.0,0.6029,0.6029,0.0,0.6029,0.0,0.0,0.6029,0.0004,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1625,0.1352,0.0994,0.1625,0.1352,0.0994
0.3221,0.3221,0.3221,0.0,0.0,0.9664,0.3221,0.0,0.3221,0.3221,0.9664,0.6442,0.3221,0.3221,0.0,0.9664,0.0,0.0,0.6442,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.2194,0.2839,0.1746,0.2194,0.2839,0.1746
0.6288,0.0,0.0,0.0,0.0,0.0,0.6288,0.0,0.0,1.2576,0.6288,0.0,0.0,0.0,0.6288,1.8864,0.6288,0.0,0.0,1.8864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.1147,0.1305,0.126,0.1147,0.1305,0.126
1.0543,0.5271,0.5271,0.0,0.0,0.0,0.0,0.0,0.0,0.5271,1.0543,0.0,0.0,0.0,2.6357,0.5271,0.5271,0.0,0.5271,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.1504,0.177,0.1455,0.1504,0.177,0.1455
0.4956,1.4867,0.2478,0.2478,0.0,0.2478,0.0,0.2478,0.2478,0.7433,0.4956,0.7433,0.0,0.0,0.2478,0.0,0.2478,0.0,0.0,0.2478,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2206,0.3133,0.2183,0.2206,0.3133,0.2183
0.0,0.325,0.0,0.0,0.0,0.325,0.0,0.325,0.0,0.325,0.6499,1.2999,0.0,0.6499,0.325,0.9749,0.325,0.0,0.325,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.2364,0.2188,0.2198,0.2364,0.2188,0.2198
0.5545,0.0,0.5545,0.0,0.0,0.0,0.5545,1.109,0.0,0.5545,1.109,0.0,0.0,0.5545,0.0,0.5545,0.5545,0.0,0.0,0.5545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1131,0.1679,0.1645,0.1131,0.1679,0.1645
0.3136,0.0,0.3136,0.6272,0.3136,0.6272,0.6272,0.0,0.3136,0.3136,0.3136,0.3136,0.0,0.3136,0.3136,0.3136,0.6272,0.0,0.6272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2436,0.1969,0.246,0.2436,0.1969,0.246
0.4487,0.0,0.0,0.0,0.0,0.0,0.8974,0.8974,0.0,0.0,1.3461,0.0,0.0,1.7948,0.4487,0.4487,0.0,0.0,0.0,0.4487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0.1988,0.2014,0.151,0.1988,0.2014
0.6576,0.6576,0.3288,0.3288,0.0,0.9864,0.9864,0.3288,0.0,0.6576,0.0,0.0,0.0,0.0,0.0,0.6576,0.3288,0.0,0.3288,0.3288,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2451,0.1999,0.2262,0.2451,0.1999,0.2262
1.0133,0.3378,0.6756,0.3378,0.0,0.0,0.3378,0.0,0.3378,0.6756,0.3378,0.3378,0.0,0.3378,0.0,1.3511,0.0,0.0,0.3378,0.3378,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.2337,0.2284,0.2002,0.2337,0.2284,0.2002
0.4238,0.4238,0.4238,0.0,0.8476,0.4238,0.0,0.4238,0.0,0.0,1.2714,0.8476,0.0,0.0,0.0,0.8476,0.8476,0.0,0.0,0.4238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1913,0.2142,0.1707,0.1913,0.2142,0.1707
0.9903,0.3301,0.6602,0.0,0.0,0.3301,0.3301,0.0,0.0,0.6602,0.9903,1.3204,0.0,0.3301,0.0,0.3301,0.3301,0.0,0.3301,0.3301,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2974,0.2398,0.1327,0.2974,0.2398,0.1327
1.8442,0.0,0.0,0.0,0.0,0.0,2.2131,0.3688,0.0,0.0,0.0,0.7377,0.0,0.0,1.1065,0.0,1.1065,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.2593,0.1963,0.1755,0.2593,0.1963,0.1755
0.0,0.7097,0.3549,0.3549,0.0,0.3549,0.0,0.0,0.0,0.7097,0.0,0.7097,0.0,0.7097,0.3549,0.0,0.3549,0.0,0.0,0.7097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2086,0.2542,0.1823,0.2086,0.2542,0.1823
0.0,0.3981,0.3981,0.0,0.0,0.7962,0.7962,0.0,0.3981,0.7962,0.0,0.0,0.0,0.7962,0.0,0.7962,0.0,0.3981,0.0,0.7962,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0001,0.193,0.2198,0.189,0.193,0.2198,0.189
0.9143,0.4572,0.0,0.4572,0.0,0.0,0.0,0.4572,0.0,0.0,0.4572,0.4572,0.0,0.4572,0.0,0.0,0.0,0.0,0.9143,0.9143,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.2195,0.2323,0.091,0.2195,0.2323,0.091
0.0,0.0,0.3821,0.7642,0.0,0.3821,0.7642,0.0,0.0,0.0,0.3821,1.9105,0.0,0.0,0.3821,0.3821,0.0,0.3821,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233,0.2325,0.1525,0.233,0.2325,0.1525
0.2879,0.0,0.0,0.0,0.0,0.0,1.1516,1.1516,0.0,0.5758,0.8637,0.5758,0.0,0.5758,0.2879,0.0,0.2879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2988,0.2021,0.2111,0.2988,0.2021,0.2111
0.9226,0.0,0.0,0.4613,0.0,0.4613,0.0,0.9226,0.0,0.0,0.4613,0.0,0.0,0.0,0.9226,0.4613,0.9226,0.4613,1.8453,0.4613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.148,0.19,0.2007,0.148,0.19,0.2007
0.2497,0.2497,0.4993,0.2497,0.0,0.2497,0.9987,0.2497,0.0,0.2497,0.2497,0.9987,0.0,0.749,0.0,0.2497,0.9987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.2975,0.2369,0.2159,0.2975,0.2369,0.2159
0.0,0.918,0.0,0.612,0.306,0.918,0.918,0.0,0.306,0.306,0.306,0.306,0.306,0.0,0.306,0.306,0.0,0.0,0.306,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2266,0.2656,0.2018,0.2266,0.2656,0.2018
0.9598,0.0,0.0,0.4799,0.0,0.4799,0.0,0.4799,0.0,0.0,0.4799,0.0,0.0,0.4799,0.9598,0.9598,0.9598,0.4799,1.4397,0.4799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.1785,0.1705,0.1711,0.1785,0.1705,0.1711
0.3718,0.0,0.3718,0.3718,0.0,0.0,0.3718,0.0,0.0,0.7436,0.7436,1.1153,0.0,0.0,0.3718,0.0,0.0,0.0,0.0,1.1153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.2016,0.221,0.2056,0.2016,0.221,0.2056
0.0,0.0,0.0,0.467,0.0,0.9341,0.0,0.467,0.0,0.467,1.4011,0.467,0.0,0.467,0.467,0.9341,0.467,0.0,0.467,0.9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2281,0.1992,0.1057,0.2281,0.1992,0.1057
2.4629,0.0,0.9852,0.0,0.0,0.0,0.0,1.4777,0.0,0.4926,0.0,0.4926,0.0,0.4926,0.0,0.0,0.4926,0.0,0.4926,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1631,0.1912,0.1531,0.1631,0.1912,0.1531
0.3038,0.0,0.6076,0.6076,0.0,0.0,0.6076,0.0,0.0,0.6076,0.9114,0.9114,0.3038,0.0,0.0,0.3038,0.0,0.0,0.0,0.6076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3121,0.1657,0.2184,0.3121,0.1657,0.2184
0.9819,0.0,0.491,0.491,0.0,0.9819,0.491,0.0,0.491,0.9819,0.491,0.0,0.491,0.0,0.0,0.491,0.491,0.0,0.491,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1745,0.2063,0.1282,0.1745,0.2063,0.1282
0.0,0.4282,0.0,0.4282,0.0,0.4282,0.4282,0.8564,0.0,0.0,1.2845,0.0,0.4282,0.4282,0.4282,0.8564,0.0,0.0,0.4282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.2138,0.2052,0.1528,0.2138,0.2052,0.1528
1.9808,0.0,0.0,0.0,0.0,0.0,2.3769,0.0,0.0,0.0,0.0,0.3962,0.0,0.0,2.3769,0.0,0.7923,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.1771,0.1749,0.2519,0.1771,0.1749,0.2519
0.0,0.0,0.0,0.8867,0.4434,0.8867,0.4434,0.0,0.0,0.4434,1.3301,0.4434,0.8867,0.0,0.0,0.0,0.4434,0.0,0.0,0.4434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2567,0.1211,0.1788,0.2567,0.1211,0.1788
0.3852,0.0,0.7703,0.3852,0.0,0.0,0.3852,0.0,0.0,0.7703,0.0,1.5407,0.3852,0.0,0.0,0.0,0.7703,0.0,0.3852,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.2246,0.2388,0.1514,0.2246,0.2388,0.1514
